sample,time_s,az_ms2
778,3.112000,0.037709
779,3.116000,0.071227
780,3.120000,-0.014964
781,3.124000,-0.046088
782,3.128000,-0.017358
783,3.132000,0.013767
784,3.136000,0.049680
785,3.140000,0.013767
786,3.144000,0.040103
787,3.148000,-0.022146
788,3.152000,0.076016
789,3.156000,-0.007781
790,3.160000,-0.000599
791,3.164000,0.023343
792,3.168000,-0.010175
793,3.172000,-0.050877
794,3.176000,0.037709
795,3.180000,-0.036512
796,3.184000,0.044891
797,3.188000,0.025738
798,3.192000,0.023343
799,3.196000,-0.031723
800,3.200000,0.020949
801,3.204000,-0.082001
802,3.208000,0.018555
803,3.212000,-0.002993
804,3.216000,0.049680
805,3.220000,-0.029329
806,3.224000,0.035314
807,3.228000,0.023343
808,3.232000,-0.053271
809,3.236000,-0.026935
810,3.240000,-0.017358
811,3.244000,-0.067636
812,3.248000,0.061651
813,3.252000,-0.007781
814,3.256000,0.018555
815,3.260000,0.020949
816,3.264000,0.011372
817,3.268000,-0.034117
818,3.272000,0.085593
819,3.276000,0.037709
820,3.280000,-0.002993
821,3.284000,-0.070030
822,3.288000,-0.050877
823,3.292000,0.078410
824,3.296000,0.025738
825,3.300000,-0.000599
826,3.304000,-0.017358
827,3.308000,0.020949
828,3.312000,-0.010175
829,3.316000,-0.034117
830,3.320000,0.025738
831,3.324000,-0.014964
832,3.328000,-0.074819
833,3.332000,-0.041300
834,3.336000,0.011372
835,3.340000,-0.029329
836,3.344000,-0.000599
837,3.348000,-0.046088
838,3.352000,-0.074819
839,3.356000,0.044891
840,3.360000,0.018555
841,3.364000,-0.072425
842,3.368000,0.037709
843,3.372000,-0.038906
844,3.376000,0.018555
845,3.380000,0.042497
846,3.384000,-0.002993
847,3.388000,-0.058059
848,3.392000,-0.005387
849,3.396000,-0.072425
850,3.400000,-0.062848
851,3.404000,0.102352
852,3.408000,0.006584
853,3.412000,0.052074
854,3.416000,0.011372
855,3.420000,-0.041300
856,3.424000,0.016161
857,3.428000,0.008978
858,3.432000,-0.034117
859,3.436000,-0.026935
860,3.440000,-0.010175
861,3.444000,-0.050877
862,3.448000,0.020949
863,3.452000,0.025738
864,3.456000,0.020949
865,3.460000,-0.007781
866,3.464000,-0.041300
867,3.468000,0.037709
868,3.472000,0.023343
869,3.476000,-0.026935
870,3.480000,-0.060454
871,3.484000,-0.029329
872,3.488000,-0.050877
873,3.492000,0.032920
874,3.496000,-0.031723
875,3.500000,-0.019752
876,3.504000,-0.000599
877,3.508000,-0.000599
878,3.512000,0.011372
879,3.516000,0.037709
880,3.520000,-0.034117
881,3.524000,-0.034117
882,3.528000,-0.067636
