"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.733463188E0,5.447268486E-4,1.362572610E-2,-3.096961975E-2,3.383894926E-2
5.738158032E0,5.047768354E-3,2.475710213E-2,-4.022502899E-2,4.750207394E-2
5.742852928E0,-4.062655568E-2,4.552304745E-4,-7.313442230E-2,8.366222557E-2
5.747547824E0,1.828534901E-2,3.830881417E-2,-1.033945084E-1,1.117691531E-1
5.752242667E0,8.401155472E-3,1.194863021E-2,-7.623672485E-3,1.647633331E-2
5.756937563E0,1.814870536E-2,2.303794026E-3,5.177021027E-2,5.490753723E-2
5.761632407E0,8.745789528E-3,1.169563830E-2,-5.605697632E-3,1.564291008E-2
5.766327303E0,-3.187814355E-2,9.229555726E-3,-4.827690125E-2,5.858378555E-2
5.771022199E0,3.712207079E-3,2.104958892E-2,1.381301880E-2,2.544926646E-2
5.775717042E0,-5.739867687E-3,-9.969055653E-3,3.031063080E-2,3.242009394E-2
